protein_id	protein_name	copy_number	cluster_id
GDKOHJ_15100	Methylmalonyl-CoA mutase	1	GDKOHJ_15100
GDKOHJ_15095	Methylmalonyl-CoA mutase domain-containing protein	1	GDKOHJ_15095
GDKOHJ_15090	Uncharacterized HTH-type transcriptional regulator YgfI	1	GDKOHJ_15090
GDKOHJ_15085	oxidative stress defense protein	1	GDKOHJ_15085
GDKOHJ_15080	arginine exporter ArgO	1	GDKOHJ_15080
GDKOHJ_15075	small-conductance mechanosensitive channel MscS	1	GDKOHJ_15075
GDKOHJ_15115	ribose-5-phosphate isomerase RpiA	1	GDKOHJ_15115
GDKOHJ_15260	YqfG protein	1	GDKOHJ_15260
GDKOHJ_15255	Protein YqfH	1	GDKOHJ_15255
GDKOHJ_15250	isopentenyl-diphosphate Delta-isomerase	1	GDKOHJ_15250
GDKOHJ_15245	lysine--tRNA ligase	1	GDKOHJ_15245
GDKOHJ_15240	peptide chain release factor 2	1	GDKOHJ_15240
GDKOHJ_15235	single-stranded-DNA-specific exonuclease RecJ	1	GDKOHJ_15235
GDKOHJ_15230	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	1	GDKOHJ_15230
GDKOHJ_15225	site-specific tyrosine recombinase XerD	1	GDKOHJ_15225
GDKOHJ_15170	Transposase	1	GDKOHJ_15170
GDKOHJ_15215	Inner membrane protein YgfX	1	GDKOHJ_15215
GDKOHJ_15210	FAD assembly factor SdhE	1	GDKOHJ_15210
GDKOHJ_15205	tRNA-modifying protein YgfZ	1	GDKOHJ_15205
GDKOHJ_15200	hemolysin III family protein	1	GDKOHJ_15200
GDKOHJ_15195	N(4)-acetylcytidine aminohydrolase	1	GDKOHJ_15195
GDKOHJ_15190	6-phospho-beta-glucosidase BglA	1	GDKOHJ_15190
GDKOHJ_15185	aminomethyl-transferring glycine dehydrogenase	1	GDKOHJ_15185
GDKOHJ_15180	glycine cleavage system protein GcvH	1	GDKOHJ_15180
GDKOHJ_15175	glycine cleavage system aminomethyltransferase GcvT	1	GDKOHJ_15175
GDKOHJ_15220	flavodoxin FldB	1	GDKOHJ_15220
GDKOHJ_11285	xylose isomerase	1	GDKOHJ_11285
GDKOHJ_11280	D-xylose ABC transporter substrate-binding protein	1	GDKOHJ_11280
GDKOHJ_11275	D-xylose ABC transporter ATP-binding protein	1	GDKOHJ_11275
GDKOHJ_11270	xylose ABC transporter permease XylH	1	GDKOHJ_11270
GDKOHJ_11265	DNA-binding transcriptional regulator XylR	1	GDKOHJ_11265
GDKOHJ_11260	protein bax	1	GDKOHJ_11260
GDKOHJ_11255	Putative translational regulatory protein BaxL	1	GDKOHJ_11255
GDKOHJ_11250	alpha-amylase	1	GDKOHJ_11250
GDKOHJ_15070	class II fructose-bisphosphate aldolase	1	GDKOHJ_15070
GDKOHJ_11240	Putative electron transport protein YsaA	1	GDKOHJ_11240
GDKOHJ_11235	IclR family transcriptional regulator YiaJ	1	GDKOHJ_11235
GDKOHJ_11230	3-dehydro-L-gulonate 2-dehydrogenase	1	GDKOHJ_11230
GDKOHJ_11225	Beta-galactosidase, beta subunit	1	GDKOHJ_11225
GDKOHJ_11220	DUF4862 domain-containing protein	1	GDKOHJ_11220
GDKOHJ_11215	2,3-diketo-L-gulonate TRAP transporter small permease YiaM	1	GDKOHJ_11215
GDKOHJ_11210	2,3-diketo-L-gulonate TRAP transporter large permease YiaN	1	GDKOHJ_11210
GDKOHJ_11205	2,3-diketo-L-gulonate transporter substrate-binding protein YiaO	1	GDKOHJ_11205
GDKOHJ_11245	valine--pyruvate transaminase	1	GDKOHJ_11245
GDKOHJ_15065	phosphoglycerate kinase	1	GDKOHJ_15065
GDKOHJ_15060	erythrose-4-phosphate dehydrogenase	1	GDKOHJ_15060
GDKOHJ_15055	DUF296 domain-containing protein	1	GDKOHJ_15055
GDKOHJ_15050	Signal transduction histidine kinase, LytS	1	GDKOHJ_15050
GDKOHJ_15045	Energy-coupling factor transporter transmembrane protein EcfT	1	GDKOHJ_15045
GDKOHJ_15040	Energy-coupling factor transporter ATP-binding protein EcfA2	1	GDKOHJ_15040
GDKOHJ_15035	ABC-type sulfate/molybdate transport systems, ATPase component	1	GDKOHJ_15035
GDKOHJ_11350	glyoxylate/hydroxypyruvate reductase GhrB	1	GDKOHJ_11350
GDKOHJ_11290	xylulokinase	1	GDKOHJ_11290
GDKOHJ_11340	HTH-type transcriptional regulator	1	GDKOHJ_11340
GDKOHJ_11335	Cold shock protein CspA	1	GDKOHJ_11335
GDKOHJ_11330	Hok/Gef family protein	1	GDKOHJ_11330
GDKOHJ_11320	Glycine--tRNA ligase beta subunit	1	GDKOHJ_11320
GDKOHJ_11315	glycine--tRNA ligase subunit alpha	1	GDKOHJ_11315
GDKOHJ_11310	Uncharacterized protein YsaB	1	GDKOHJ_11310
GDKOHJ_11305	O-acetyltransferase WecH	1	GDKOHJ_11305
GDKOHJ_11300	inner membrane protein YiaA	1	GDKOHJ_11300
GDKOHJ_11295	inner membrane protein YiaB	1	GDKOHJ_11295
GDKOHJ_11345	Uncharacterized protein YiaF	1	GDKOHJ_11345
GDKOHJ_15550	Bifunctional PTS system maltose and glucose-specific transporter subunits IICB	1	GDKOHJ_15550
GDKOHJ_15545	Antiterminator	1	GDKOHJ_15545
GDKOHJ_15540	N-acetylmuramoyl-L-alanine amidase AmiC	1	GDKOHJ_15540
GDKOHJ_15535	amino-acid N-acetyltransferase	1	GDKOHJ_15535
GDKOHJ_15530	exodeoxyribonuclease V subunit alpha	1	GDKOHJ_15530
GDKOHJ_15525	exodeoxyribonuclease V subunit beta	1	GDKOHJ_15525
GDKOHJ_15520	pitrilysin	1	GDKOHJ_15520
GDKOHJ_15515	exodeoxyribonuclease V subunit gamma	1	GDKOHJ_15515
GDKOHJ_15265	urate/proton symporter UacT	1	GDKOHJ_15265
GDKOHJ_15505	DUF2509 domain-containing protein	1	GDKOHJ_15505
GDKOHJ_15500	prepilin peptidase-dependent protein	1	GDKOHJ_15500
GDKOHJ_15495	prepilin peptidase-dependent protein	1	GDKOHJ_15495
GDKOHJ_15490	thymidylate synthase	1	GDKOHJ_15490
GDKOHJ_15485	prolipoprotein diacylglyceryl transferase	1	GDKOHJ_15485
GDKOHJ_15480	phosphoenolpyruvate--protein phosphotransferase	1	GDKOHJ_15480
GDKOHJ_15475	RNA pyrophosphohydrolase	1	GDKOHJ_15475
GDKOHJ_15470	Protein YgdT	1	GDKOHJ_15470
GDKOHJ_15510	prepilin-type N-terminal cleavage/methylation domain-containing protein	1	GDKOHJ_15510
GDKOHJ_05450	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	1	GDKOHJ_05450
GDKOHJ_05445	Co2+/Mg2+ efflux protein ApaG	1	GDKOHJ_05445
GDKOHJ_05440	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	1	GDKOHJ_05440
GDKOHJ_05435	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	1	GDKOHJ_05435
GDKOHJ_05430	peptidylprolyl isomerase SurA	1	GDKOHJ_05430
GDKOHJ_05425	LPS assembly protein LptD	1	GDKOHJ_05425
GDKOHJ_05420	co-chaperone DjlA	1	GDKOHJ_05420
GDKOHJ_05410	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	1	GDKOHJ_05410
GDKOHJ_15555	Aminotransferase	1	GDKOHJ_15555
GDKOHJ_05400	DNA polymerase II	1	GDKOHJ_05400
GDKOHJ_05395	L-ribulose-5-phosphate 4-epimerase	1	GDKOHJ_05395
GDKOHJ_05390	L-arabinose isomerase	1	GDKOHJ_05390
GDKOHJ_05385	ribulokinase	1	GDKOHJ_05385
GDKOHJ_05380	arabinose operon transcriptional regulator AraC	1	GDKOHJ_05380
GDKOHJ_05375	Phage protein	1	GDKOHJ_05375
GDKOHJ_05370	DUF943 domain-containing protein	1	GDKOHJ_05370
GDKOHJ_05365	Inner membrane protein YabI	1	GDKOHJ_05365
GDKOHJ_05360	thiamine ABC transporter ATP-binding protein ThiQ	1	GDKOHJ_05360
GDKOHJ_05405	RNA polymerase-associated protein RapA	1	GDKOHJ_05405
GDKOHJ_15350	knotted carbamoyltransferase YgeW	1	GDKOHJ_15350
GDKOHJ_15345	diaminopropionate ammonia-lyase	1	GDKOHJ_15345
GDKOHJ_15340	YgeY family selenium metabolism-linked hydrolase	1	GDKOHJ_15340
GDKOHJ_15335	D-phenylhydantoinase	1	GDKOHJ_15335
GDKOHJ_15330	carbamate kinase	1	GDKOHJ_15330
GDKOHJ_15325	selenium-dependent molybdenum cofactor biosynthesis protein YqeB	1	GDKOHJ_15325
GDKOHJ_15320	selenium cofactor biosynthesis protein YqeC	1	GDKOHJ_15320
GDKOHJ_15315	molybdenum cofactor cytidylyltransferase	1	GDKOHJ_15315
GDKOHJ_15465	DNA mismatch repair endonuclease MutH	1	GDKOHJ_15465
GDKOHJ_15305	putative aminohydrolase SsnA	1	GDKOHJ_15305
GDKOHJ_15300	Uncharacterized protein YgfM	1	GDKOHJ_15300
GDKOHJ_15295	putative hypoxanthine oxidase XdhD	1	GDKOHJ_15295
GDKOHJ_15290	xanthine/proton symporter XanQ	1	GDKOHJ_15290
GDKOHJ_15285	guanine deaminase	1	GDKOHJ_15285
GDKOHJ_15280	guanine/hypoxanthine transporter GhxQ	1	GDKOHJ_15280
GDKOHJ_15275	Putative electron transport protein YgfS	1	GDKOHJ_15275
GDKOHJ_15270	formate-dependent uric acid utilization protein YgfT	1	GDKOHJ_15270
GDKOHJ_15310	putative selenate reductase subunit YgfK	1	GDKOHJ_15310
GDKOHJ_15460	UPF0053 inner membrane protein YgdQ	1	GDKOHJ_15460
GDKOHJ_15455	lipoprotein YgdR	1	GDKOHJ_15455
GDKOHJ_15450	NADP(H)-dependent aldo-keto reductase	1	GDKOHJ_15450
GDKOHJ_15445	lysophospholipid transporter LplT	1	GDKOHJ_15445
GDKOHJ_15440	bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase	1	GDKOHJ_15440
GDKOHJ_15425	HTH-type transcriptional regulator GalR	1	GDKOHJ_15425
GDKOHJ_15420	diaminopimelate decarboxylase	1	GDKOHJ_15420
GDKOHJ_15415	DNA-binding transcriptional regulator LysR	1	GDKOHJ_15415
GDKOHJ_15355	Putative uric acid sigma-54-dependent transcriptional regulator UacR	1	GDKOHJ_15355
GDKOHJ_15405	arabinose-proton symporter AraE	1	GDKOHJ_15405
GDKOHJ_15400	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	1	GDKOHJ_15400
GDKOHJ_15395	5-dehydro-4-deoxy-D-glucuronate isomerase	1	GDKOHJ_15395
GDKOHJ_15390	putative acetyl-CoA acetyltransferase	1	GDKOHJ_15390
GDKOHJ_15385	Inner membrane transport protein YqeG	1	GDKOHJ_15385
GDKOHJ_15375	amidase activator ActS	1	GDKOHJ_15375
GDKOHJ_15370	xanthine dehydrogenase molybdenum-binding subunit XdhA	1	GDKOHJ_15370
GDKOHJ_15365	xanthine dehydrogenase FAD-binding subunit XdhB	1	GDKOHJ_15365
GDKOHJ_15360	xanthine dehydrogenase iron sulfur-binding subunit XdhC	1	GDKOHJ_15360
GDKOHJ_15410	amino acid racemase	1	GDKOHJ_15410
GDKOHJ_12250	ribosome-associated heat shock protein Hsp15	1	GDKOHJ_12250
GDKOHJ_12245	Hsp33 family molecular chaperone HslO	1	GDKOHJ_12245
GDKOHJ_12240	Uncharacterized protein YhgE	1	GDKOHJ_12240
GDKOHJ_12235	phosphoenolpyruvate carboxykinase (ATP)	1	GDKOHJ_12235
GDKOHJ_12230	two-component system sensor histidine kinase EnvZ	1	GDKOHJ_12230
GDKOHJ_12225	two-component system response regulator OmpR	1	GDKOHJ_12225
GDKOHJ_12220	transcription elongation factor GreB	1	GDKOHJ_12220
GDKOHJ_12215	Protein YhgF	1	GDKOHJ_12215
GDKOHJ_21260	Uncharacterized HTH-type transcriptional regulator YdjF	1	GDKOHJ_21260
GDKOHJ_12205	Fe(2+) transporter permease subunit FeoB	1	GDKOHJ_12205
GDKOHJ_12200	[Fe-S]-dependent transcriptional repressor FeoC	1	GDKOHJ_12200
GDKOHJ_12195	recombination-promoting nuclease RpnA	1	GDKOHJ_12195
GDKOHJ_12190	hypothetical protein	1	GDKOHJ_12190
GDKOHJ_12185	pimeloyl-ACP methyl ester esterase BioH	1	GDKOHJ_12185
GDKOHJ_12180	DNA utilization protein GntX	1	GDKOHJ_12180
GDKOHJ_12175	NfuA family Fe-S biogenesis protein	1	GDKOHJ_12175
GDKOHJ_12170	gluconate transporter	1	GDKOHJ_12170
GDKOHJ_12210	Fe(2+) transporter permease subunit FeoB	1	GDKOHJ_12210
GDKOHJ_12345	Uncharacterized protein YhfX	1	GDKOHJ_12345
GDKOHJ_12340	PRD domain-containing protein	1	GDKOHJ_12340
GDKOHJ_12335	GntR family transcriptional regulator YhfZ	1	GDKOHJ_12335
GDKOHJ_12330	tryptophan--tRNA ligase	1	GDKOHJ_12330
GDKOHJ_12325	phosphoglycolate phosphatase	1	GDKOHJ_12325
GDKOHJ_12320	adenine-specific DNA-methyltransferase	1	GDKOHJ_12320
GDKOHJ_12315	adenine-specific DNA-methyltransferase	1	GDKOHJ_12315
GDKOHJ_12310	cell division protein DamX	1	GDKOHJ_12310
GDKOHJ_12255	GMP/IMP nucleotidase	1	GDKOHJ_12255
GDKOHJ_12300	shikimate kinase AroK	1	GDKOHJ_12300
GDKOHJ_12295	DNA uptake porin HofQ	1	GDKOHJ_12295
GDKOHJ_12290	DNA utilization protein HofP	1	GDKOHJ_12290
GDKOHJ_12285	DNA utilization protein HofO	1	GDKOHJ_12285
GDKOHJ_12280	Putative DNA utilization protein HofN	1	GDKOHJ_12280
GDKOHJ_12275	DNA utilization protein HofM	1	GDKOHJ_12275
GDKOHJ_12270	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	1	GDKOHJ_12270
GDKOHJ_12265	ADP compounds hydrolase NudE	1	GDKOHJ_12265
GDKOHJ_12260	intracellular growth attenuator protein IgaA	1	GDKOHJ_12260
GDKOHJ_12305	3-dehydroquinate synthase	1	GDKOHJ_12305
GDKOHJ_12065	glycogen phosphorylase	1	GDKOHJ_12065
GDKOHJ_12060	glycogen synthase GlgA	1	GDKOHJ_12060
GDKOHJ_12055	glucose-1-phosphate adenylyltransferase	1	GDKOHJ_12055
GDKOHJ_12050	glycogen debranching protein GlgX	1	GDKOHJ_12050
GDKOHJ_12045	1,4-alpha-glucan branching enzyme	1	GDKOHJ_12045
GDKOHJ_12040	Protein YhgO	1	GDKOHJ_12040
GDKOHJ_12035	aspartate-semialdehyde dehydrogenase	1	GDKOHJ_12035
GDKOHJ_12030	NAAT family transporter YhgN	1	GDKOHJ_12030
GDKOHJ_12165	4-alpha-glucanotransferase	1	GDKOHJ_12165
GDKOHJ_12020	RecQ familyATP-dependent DNA helicase	1	GDKOHJ_12020
GDKOHJ_12015	gluconate transporter	1	GDKOHJ_12015
GDKOHJ_12010	gluconokinase	1	GDKOHJ_12010
GDKOHJ_12005	gluconate operon transcriptional repressor GntR	1	GDKOHJ_12005
GDKOHJ_12000	quercetin 2,3-dioxygenase	1	GDKOHJ_12000
GDKOHJ_11995	oxidoreductase	1	GDKOHJ_11995
GDKOHJ_11985	N-acetyltransferase	1	GDKOHJ_11985
GDKOHJ_11980	Type VI protein secretion system component Hcp (secreted cytotoxin)	1	GDKOHJ_11980
GDKOHJ_12025	putative Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	1	GDKOHJ_12025
GDKOHJ_12160	maltodextrin phosphorylase	1	GDKOHJ_12160
GDKOHJ_12155	HTH-type transcriptional regulator MalT	1	GDKOHJ_12155
GDKOHJ_12150	RNA 3'-terminal phosphate cyclase	1	GDKOHJ_12150
GDKOHJ_12145	RNA-splicing ligase RtcB	1	GDKOHJ_12145
GDKOHJ_12140	DNA-binding transcriptional regulator RtcR	1	GDKOHJ_12140
GDKOHJ_12135	DeoR/GlpR family transcriptional regulator	1	GDKOHJ_12135
GDKOHJ_12130	rhomboid family intramembrane serine protease GlpG	1	GDKOHJ_12130
GDKOHJ_12125	thiosulfate sulfurtransferase GlpE	1	GDKOHJ_12125
GDKOHJ_12070	Major fimbrial subunit	1	GDKOHJ_12070
GDKOHJ_12115	Ybl142	1	GDKOHJ_12115
GDKOHJ_12110	Cytoplasmic protein	1	GDKOHJ_12110
GDKOHJ_12105	Phage protein	1	GDKOHJ_12105
GDKOHJ_12100	Fimbrial adhesin	1	GDKOHJ_12100
GDKOHJ_12095	Gram-negative pili assembly chaperone domain protein	1	GDKOHJ_12095
GDKOHJ_12090	Fimbrial protein	1	GDKOHJ_12090
GDKOHJ_12085	Fimbrial protein	1	GDKOHJ_12085
GDKOHJ_12080	fimbrial biogenesis usher protein	1	GDKOHJ_12080
GDKOHJ_12075	Fimbria/pilus periplasmic chaperone	1	GDKOHJ_12075
GDKOHJ_12120	glycerol-3-phosphate dehydrogenase	1	GDKOHJ_12120
GDKOHJ_02385	deaminated glutathione amidase	1	GDKOHJ_02385
GDKOHJ_02380	lipoyl synthase	1	GDKOHJ_02380
GDKOHJ_02375	Transcriptional regulator	1	GDKOHJ_02375
GDKOHJ_02370	lipoyl(octanoyl) transferase LipB	1	GDKOHJ_02370
GDKOHJ_02365	DUF493 domain-containing protein	1	GDKOHJ_02365
GDKOHJ_02360	D-alanyl-D-alanine carboxypeptidase DacA	1	GDKOHJ_02360
GDKOHJ_02355	endolytic peptidoglycan transglycosylase RlpA	1	GDKOHJ_02355
GDKOHJ_02350	peptidoglycan glycosyltransferase MrdB	1	GDKOHJ_02350
GDKOHJ_12350	phosphopentomutase	1	GDKOHJ_12350
GDKOHJ_02340	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	1	GDKOHJ_02340
GDKOHJ_02335	ribosome silencing factor	1	GDKOHJ_02335
GDKOHJ_02330	adenosylcobalamin/alpha-ribazole phosphatase	1	GDKOHJ_02330
GDKOHJ_02325	nicotinate-nucleotide adenylyltransferase	1	GDKOHJ_02325
GDKOHJ_02320	DNA polymerase III subunit delta	1	GDKOHJ_02320
GDKOHJ_02315	LPS assembly lipoprotein LptE	1	GDKOHJ_02315
GDKOHJ_02310	leucine--tRNA ligase	1	GDKOHJ_02310
GDKOHJ_02305	zinc ribbon-containing protein	1	GDKOHJ_02305
GDKOHJ_02345	peptidoglycan DD-transpeptidase MrdA	1	GDKOHJ_02345
GDKOHJ_02480	Alkyl hydroperoxide reductase subunit F	1	GDKOHJ_02480
GDKOHJ_02475	universal stress protein UspG	1	GDKOHJ_02475
GDKOHJ_02470	small membrane protein YldA	1	GDKOHJ_02470
GDKOHJ_02465	nucleoside diphosphate kinase regulator	1	GDKOHJ_02465
GDKOHJ_02460	ribonuclease I	1	GDKOHJ_02460
GDKOHJ_02455	citrate/succinate antiporter CitT	1	GDKOHJ_02455
GDKOHJ_02450	triphosphoribosyl-dephospho-CoA synthase CitG	1	GDKOHJ_02450
GDKOHJ_02445	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	1	GDKOHJ_02445
GDKOHJ_02390	deaminated glutathione amidase	1	GDKOHJ_02390
GDKOHJ_02435	citrate (pro-3S)-lyase subunit beta	1	GDKOHJ_02435
GDKOHJ_02430	citrate lyase acyl carrier protein 1	1	GDKOHJ_02430
GDKOHJ_02425	[citrate (pro-3S)-lyase] ligase	1	GDKOHJ_02425
GDKOHJ_02420	sensor histidine kinase DpiB	1	GDKOHJ_02420
GDKOHJ_02415	two-component response regulator DpiA	1	GDKOHJ_02415
GDKOHJ_02410	anaerobic C4-dicarboxylate transporter DcuC	1	GDKOHJ_02410
GDKOHJ_02405	lipid IV(A) palmitoyltransferase PagP	1	GDKOHJ_02405
GDKOHJ_02400	transcription antiterminator/RNA stability regulator CspE	1	GDKOHJ_02400
GDKOHJ_02395	fluoride efflux transporter CrcB	1	GDKOHJ_02395
GDKOHJ_02440	citrate lyase subunit alpha	1	GDKOHJ_02440
GDKOHJ_02160	Sialidase domain-containing protein	1	GDKOHJ_02160
GDKOHJ_02155	TerC family protein	1	GDKOHJ_02155
GDKOHJ_02150	Dihydrodipicolinate synthase	1	GDKOHJ_02150
GDKOHJ_02145	Iron-containing alcohol dehydrogenase	1	GDKOHJ_02145
GDKOHJ_02140	YgbK domain protein	1	GDKOHJ_02140
GDKOHJ_02135	D-threonate 4-phosphate dehydrogenase	1	GDKOHJ_02135
GDKOHJ_02130	DeoR family transcriptional regulator	1	GDKOHJ_02130
GDKOHJ_02125	glutamine--tRNA ligase	1	GDKOHJ_02125
GDKOHJ_02300	pyrimidine-specific ribonucleoside hydrolase RihA	1	GDKOHJ_02300
GDKOHJ_12390	nitrite reductase small subunit NirD	1	GDKOHJ_12390
GDKOHJ_12385	nitrite transporter NirC	1	GDKOHJ_12385
GDKOHJ_12380	siroheme synthase CysG	1	GDKOHJ_12380
GDKOHJ_12375	Uncharacterized protein YhfL	1	GDKOHJ_12375
GDKOHJ_12370	Uncharacterized protein YhfS	1	GDKOHJ_12370
GDKOHJ_12365	Uncharacterized protein YhfT	1	GDKOHJ_12365
GDKOHJ_12360	Uncharacterized protein YhfU	1	GDKOHJ_12360
GDKOHJ_12355	phosphotriesterase-related protein	1	GDKOHJ_12355
GDKOHJ_12395	NADPH-nitrite reductase large subunit	1	GDKOHJ_12395
GDKOHJ_02295	glutamate/aspartate ABC transporter ATP-binding protein GltL	1	GDKOHJ_02295
GDKOHJ_02290	glutamate/aspartate ABC transporter permease GltK	1	GDKOHJ_02290
GDKOHJ_02285	glutamate/aspartate ABC transporter permease GltJ	1	GDKOHJ_02285
GDKOHJ_02275	glutamate/aspartate ABC transporter substrate-binding protein GltI	1	GDKOHJ_02275
GDKOHJ_02270	Peptidase, S54 (Rhomboid) family	1	GDKOHJ_02270
GDKOHJ_02265	apolipoprotein N-acyltransferase	1	GDKOHJ_02265
GDKOHJ_02260	CNNM family magnesium/cobalt transport protein CorC	1	GDKOHJ_02260
GDKOHJ_02255	rRNA maturation RNase YbeY	1	GDKOHJ_02255
GDKOHJ_02165	Hypthetical protein	1	GDKOHJ_02165
GDKOHJ_02245	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	1	GDKOHJ_02245
GDKOHJ_02240	3-demethoxyubiquinol 3-hydroxylase	1	GDKOHJ_02240
GDKOHJ_02200	asparagine synthase B	1	GDKOHJ_02200
GDKOHJ_02195	ribonucleotide monophosphatase NagD	1	GDKOHJ_02195
GDKOHJ_02190	DNA-binding transcriptional regulator NagC	1	GDKOHJ_02190
GDKOHJ_02185	N-acetylglucosamine-6-phosphate deacetylase	1	GDKOHJ_02185
GDKOHJ_02180	glucosamine-6-phosphate deaminase	1	GDKOHJ_02180
GDKOHJ_02175	PTS N-acetyl glucosamine transporter subunit IIABC	1	GDKOHJ_02175
GDKOHJ_02170	Anion permease	1	GDKOHJ_02170
GDKOHJ_02250	PhoH-like protein	1	GDKOHJ_02250
GDKOHJ_08755	Uncharacterized HTH-type transcriptional regulator YijO	1	GDKOHJ_08755
GDKOHJ_08750	phosphoethanolamine transferase CptA	1	GDKOHJ_08750
GDKOHJ_08745	phosphoenolpyruvate carboxylase	1	GDKOHJ_08745
GDKOHJ_08740	acetylornithine deacetylase	1	GDKOHJ_08740
GDKOHJ_08735	N-acetyl-gamma-glutamyl-phosphate reductase	1	GDKOHJ_08735
GDKOHJ_08730	acetylglutamate kinase	1	GDKOHJ_08730
GDKOHJ_08725	argininosuccinate lyase	1	GDKOHJ_08725
GDKOHJ_08715	MFS transporter	1	GDKOHJ_08715
GDKOHJ_11975	protein YrhA	1	GDKOHJ_11975
GDKOHJ_08700	Si-specific NAD(P)(+) transhydrogenase	1	GDKOHJ_08700
GDKOHJ_08695	Hippurate hydrolase	1	GDKOHJ_08695
GDKOHJ_08690	Hippurate hydrolase	1	GDKOHJ_08690
GDKOHJ_08685	putative arabinose efflux permease AraJ, MFS family	1	GDKOHJ_08685
GDKOHJ_08680	HTH-type transcriptional repressor FabR	1	GDKOHJ_08680
GDKOHJ_08675	YijD family membrane protein	1	GDKOHJ_08675
GDKOHJ_08670	tRNA (uridine(54)-C5)-methyltransferase TrmA	1	GDKOHJ_08670
GDKOHJ_08665	TonB-dependent vitamin B12 receptor BtuB	1	GDKOHJ_08665
GDKOHJ_08705	DNA-binding transcriptional regulator OxyR	1	GDKOHJ_08705
GDKOHJ_08850	cystathionine gamma-synthase	1	GDKOHJ_08850
GDKOHJ_08845	bifunctional aspartate kinase/homoserine dehydrogenase II	1	GDKOHJ_08845
GDKOHJ_08840	Nucleoside-specific channel-forming protein Tsx	1	GDKOHJ_08840
GDKOHJ_08835	Bifunctional metallophosphatase/5'-nucleotidase	1	GDKOHJ_08835
GDKOHJ_08830	Bifunctional metallophosphatase/5'-nucleotidase	1	GDKOHJ_08830
GDKOHJ_08825	Cytoplasmic protein	1	GDKOHJ_08825
GDKOHJ_08820	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	1	GDKOHJ_08820
GDKOHJ_08815	methylenetetrahydrofolate reductase	1	GDKOHJ_08815
GDKOHJ_08760	PTS fructose-like transporter subunit IIB	1	GDKOHJ_08760
GDKOHJ_08805	cystine transporter YijE	1	GDKOHJ_08805
GDKOHJ_08800	Uncharacterized protein YijF	1	GDKOHJ_08800
GDKOHJ_08795	bifunctional L-1,2-propanediol dehydrogenase/glycerol dehydrogenase	1	GDKOHJ_08795
GDKOHJ_08790	fructose-6-phosphate aldolase	1	GDKOHJ_08790
GDKOHJ_08785	Multiphosphoryl transfer protein 2	1	GDKOHJ_08785
GDKOHJ_08780	PTS fructose transporter subunit EIIC	1	GDKOHJ_08780
GDKOHJ_08775	PTS fructose-like transporter subunit IIB	1	GDKOHJ_08775
GDKOHJ_08770	formate C-acetyltransferase	1	GDKOHJ_08770
GDKOHJ_08765	[formate-C-acetyltransferase]-activating enzyme	1	GDKOHJ_08765
GDKOHJ_08810	catalase/peroxidase HPI	1	GDKOHJ_08810
GDKOHJ_21345	Protein YnjB	1	GDKOHJ_21345
GDKOHJ_21340	ABC-type uncharacterized transport system YnjBCD, permease component	1	GDKOHJ_21340
GDKOHJ_21335	Uncharacterized ABC transporter ATP-binding protein YnjD	1	GDKOHJ_21335
GDKOHJ_21330	thiosulfate sulfurtransferase YnjE	1	GDKOHJ_21330
GDKOHJ_21325	Inner membrane protein YnjF	1	GDKOHJ_21325
GDKOHJ_21320	CTP pyrophosphohydrolase	1	GDKOHJ_21320
GDKOHJ_21315	Uncharacterized protein YnjH	1	GDKOHJ_21315
GDKOHJ_21310	NADP-specific glutamate dehydrogenase	1	GDKOHJ_21310
GDKOHJ_08660	glutamate racemase	1	GDKOHJ_08660
GDKOHJ_21300	Molecular chaperone HscC	1	GDKOHJ_21300
GDKOHJ_21295	DNA topoisomerase III	1	GDKOHJ_21295
GDKOHJ_21290	selenide, water dikinase SelD	1	GDKOHJ_21290
GDKOHJ_21285	NAD(P)H nitroreductase	1	GDKOHJ_21285
GDKOHJ_21280	signal peptide peptidase SppA	1	GDKOHJ_21280
GDKOHJ_21275	asparaginase	1	GDKOHJ_21275
GDKOHJ_21270	bifunctional nicotinamidase/pyrazinamidase	1	GDKOHJ_21270
GDKOHJ_21265	Inner membrane metabolite transport protein YdjE	1	GDKOHJ_21265
GDKOHJ_21305	Putative chaperone protein	1	GDKOHJ_21305
GDKOHJ_08630	UDP-N-acetylmuramate dehydrogenase	1	GDKOHJ_08630
GDKOHJ_08625	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	1	GDKOHJ_08625
